"TCGA.S7.A7WR.01A"	"33"	"8"	"184"	"317"	"19732"	"4551"	"4067"	"0"	"0"	"4"	"7138"	"1871"	"543"	"3403"	"44"	"5129"	"6531"	"92"	"224"	"1950"	"167"	"5162"	"11"	"0"	"15146"	"200"	"0"	"0"	"189"	"165"	"53"	"325"	"319"	"212"	"999"	"2439"	"1757"	"6070"	"358"	"31"	"8237"	"238"	"1489"	"761"	"44"	"79"	"3576"	"1"	"109"	"1732"	"1096"	"1113"	"862"	"1519"	"5525"	"5361"	"89"	"4843"	"310"	"27694"	"1247"	"1724"	"0"	"4226"	"1589"	"2"	"7"	"4303"	"0"	"0"	"0"	"0"	"1675"	"6311"	"8606"	"3318"	"9992"	"314"	"3172"	"2838"	"1956"	"0"	"168"	"961"	"7093"	"26"	"6256"	"0"	"3791"	"4834"	"0"	"4126"	"1685"	"734"	"2433"	"0"	"0"	"4"	"1159"	"77"	"0"	"0"	"0"	"3965"	"0"	"7918"	"537"	"6"	"0"	"913"	"153"	"4148"	"99"	"0"	"0"	"0"	"0"	"5"	"8421"	"7"	"0"	"3360"	"202"	"22"	"1"	"13"	"0"	"47"	"1789"	"5489"	"1206"	"528"	"423"	"4683"	"165"	"4"	"77"	"2"	"1197"	"204"	"6529"	"26"	"2986"	"90"	"289"	"0"	"3529"	"0"	"6"	"2541"	"4197"	"523"	"4"	"61243"	"29"	"100"	"2848"	"2096"	"3200"	"0"	"0"	"0"	"0"	"0"	"2680"	"392"	"124"	"2756"	"396"	"2187"	"6695"	"2869"	"0"	"0"	"0"	"50"	"3"	"0"	"7"	"148"	"0"	"0"	"0"	"797"	"102"	"4059"	"4152"	"2332"	"89"	"0"	"457"	"820"	"3256"	"4855"	"12"	"1088"	"72"	"1275"	"985"	"33"	"1801"	"738"	"0"	"51"	"449"	"8"	"1386"	"103"	"1274"	"5938"	"1"	"2660"	"17"	"1561"	"0"	"4586"	"1"	"2069"	"97"	"33246"	"5247"	"0"	"1793"	"10864"	"7599"	"248"	"1338"	"79"	"2097"	"25643"	"2584"	"46"	"313"	"5346"	"2"	"85998"	"0"	"67678"	"1239"	"2488"	"561"	"807"	"2491"	"7300"	"1390"	"860"	"4"	"0"	"3"	"2237"	"2008"	"2667"	"137"	"0"	"0"	"16"	"6"	"0"	"2"	"28"	"1858"	"0"	"1"	"1093"	"3019"	"18"	"1626"	"3255"	"710"	"277"	"0"	"63"	"40"	"99"	"4"	"2"	"82805"	"0"	"11059"	"21"	"0"	"0"	"26"	"0"	"15"	"4"	"9363"	"8092"	"4790"	"0"	"6512"	"6370"	"0"	"0"	"0"	"0"	"8"	"0"	"2724"	"4451"
"TCGA.CV.5971.01A"	"285"	"0"	"0"	"626"	"101451"	"7336"	"9"	"0"	"0"	"0"	"177"	"1314"	"552"	"3684"	"0"	"11660"	"19276"	"1234"	"0"	"2248"	"3274"	"3784"	"12"	"0"	"132178"	"74"	"1"	"0"	"2978"	"611"	"4"	"779"	"1640"	"929"	"1087"	"3410"	"679"	"6351"	"2032"	"34"	"19121"	"1312"	"16098"	"19259"	"1511"	"15097"	"11728"	"5830"	"571"	"1538"	"723"	"1206"	"2194"	"1348"	"4279"	"17204"	"1068"	"20245"	"1108"	"44534"	"7277"	"1541"	"1"	"729"	"12903"	"841"	"1"	"2975"	"3"	"0"	"0"	"0"	"545"	"10703"	"2906"	"7902"	"7884"	"873"	"1813"	"2884"	"646"	"0"	"416"	"1961"	"5543"	"108"	"802"	"1"	"375"	"6869"	"0"	"207"	"519"	"831"	"2126"	"0"	"0"	"7"	"529"	"8"	"0"	"0"	"0"	"2255"	"0"	"1526"	"1635"	"6"	"0"	"256"	"878"	"5632"	"1081"	"0"	"0"	"2"	"0"	"606"	"37844"	"378"	"0"	"3899"	"207"	"18"	"48"	"63"	"3"	"464"	"589"	"20324"	"1487"	"1950"	"4852"	"922"	"1"	"137"	"459"	"6"	"1540"	"963"	"4013"	"751"	"3624"	"3"	"10"	"0"	"3494"	"0"	"0"	"9"	"6"	"7"	"3"	"73"	"6"	"5318"	"1639"	"7161"	"2665"	"0"	"0"	"0"	"0"	"0"	"2449"	"1325"	"102"	"11434"	"3858"	"275"	"24"	"3935"	"0"	"0"	"0"	"338"	"28"	"0"	"436"	"1007"	"0"	"0"	"0"	"1279"	"7"	"2653"	"4931"	"3487"	"145"	"1"	"327"	"1326"	"3843"	"1392"	"1034"	"1904"	"140"	"3579"	"3057"	"591"	"3167"	"1495"	"0"	"222"	"1086"	"93"	"35073"	"1177"	"3463"	"1412"	"5"	"1965"	"64"	"5979"	"1"	"903"	"0"	"2671"	"1055"	"24916"	"2173"	"0"	"7564"	"33796"	"13591"	"57"	"1797"	"440"	"3544"	"19934"	"10942"	"36"	"1372"	"3102"	"3093"	"322168"	"0"	"126833"	"3356"	"5142"	"2625"	"742"	"4135"	"3184"	"1033"	"978"	"0"	"23"	"1"	"29"	"2444"	"3085"	"1496"	"37"	"0"	"12"	"2"	"11"	"32"	"94"	"2584"	"1"	"8"	"710"	"9608"	"403"	"2914"	"263"	"1235"	"941"	"70"	"1454"	"436"	"1090"	"235"	"13"	"303"	"14"	"74"	"138"	"0"	"0"	"119"	"0"	"1495"	"1185"	"52290"	"49369"	"410914"	"42"	"272903"	"498272"	"0"	"0"	"0"	"2"	"6"	"0"	"88254"	"62996"
"TCGA.5P.A9K0.01A"	"627"	"3"	"0"	"1139"	"13015"	"6053"	"0"	"0"	"0"	"1"	"4116"	"296"	"264"	"676"	"0"	"9270"	"7667"	"244"	"0"	"273"	"646"	"4053"	"65"	"0"	"12586"	"9"	"0"	"6"	"945"	"77"	"179"	"529"	"689"	"853"	"904"	"2294"	"1348"	"6376"	"1725"	"5"	"56798"	"202"	"1073"	"821"	"507"	"4166"	"3833"	"2735"	"1420"	"324"	"408"	"77"	"142"	"551"	"2672"	"23644"	"221"	"3584"	"3100"	"14838"	"5850"	"29624"	"0"	"3346"	"33882"	"3"	"0"	"1478"	"0"	"0"	"0"	"0"	"229"	"10898"	"2944"	"6534"	"14667"	"126"	"282"	"1066"	"461"	"0"	"4"	"867"	"1645"	"5"	"2248"	"1"	"492"	"6811"	"0"	"18"	"2146"	"410"	"3592"	"0"	"0"	"2"	"1263"	"6"	"0"	"0"	"0"	"2695"	"0"	"8963"	"1604"	"1"	"0"	"17"	"212"	"6137"	"4605"	"0"	"0"	"0"	"0"	"4"	"23817"	"35"	"0"	"3614"	"74"	"24"	"0"	"0"	"0"	"58"	"731"	"12593"	"512"	"672"	"1160"	"52"	"8"	"3"	"29"	"29"	"2484"	"344"	"413"	"80"	"330"	"5"	"5"	"0"	"1200"	"0"	"6"	"2"	"84"	"14"	"0"	"3"	"1"	"3672"	"1224"	"3810"	"1179"	"0"	"0"	"0"	"0"	"0"	"2329"	"516"	"189"	"4119"	"2364"	"470"	"1"	"3306"	"0"	"0"	"0"	"440"	"10"	"0"	"5"	"200"	"0"	"0"	"0"	"1396"	"13"	"934"	"5680"	"2314"	"5687"	"0"	"1313"	"1290"	"1914"	"303"	"56"	"1329"	"5589"	"2534"	"3272"	"24"	"6361"	"705"	"6"	"258"	"1208"	"16"	"115975"	"55"	"2350"	"964"	"1"	"1172"	"3"	"3176"	"0"	"748"	"0"	"1309"	"45"	"24012"	"3178"	"0"	"8164"	"26643"	"8955"	"805"	"1612"	"65"	"3563"	"28099"	"3621"	"0"	"431"	"4100"	"223"	"256926"	"0"	"166397"	"1092"	"2774"	"186"	"98"	"1551"	"2564"	"668"	"1133"	"1"	"2"	"0"	"30"	"201"	"1701"	"100"	"137"	"3"	"120"	"0"	"1"	"6"	"17"	"2680"	"0"	"0"	"523"	"7895"	"108"	"250"	"1311"	"923"	"434"	"0"	"50"	"49"	"418"	"5"	"3"	"284"	"36"	"3"	"12"	"0"	"0"	"147"	"0"	"1773"	"1847"	"14071"	"3510"	"914"	"5"	"1178"	"1499"	"0"	"0"	"0"	"0"	"2"	"0"	"212"	"4421"
"TCGA.85.A50M.01A"	"139"	"0"	"0"	"210"	"18909"	"1432"	"0"	"0"	"0"	"0"	"1807"	"804"	"71"	"3272"	"2"	"18260"	"41031"	"935"	"0"	"3528"	"6975"	"2001"	"97"	"0"	"436412"	"35"	"2"	"2"	"7812"	"159"	"4"	"556"	"455"	"469"	"534"	"22695"	"684"	"3706"	"1902"	"19"	"77014"	"764"	"13124"	"155"	"1048"	"87304"	"13499"	"27925"	"223"	"393"	"468"	"5555"	"1698"	"414"	"1592"	"19424"	"378"	"33922"	"991"	"59157"	"6434"	"8470"	"0"	"2255"	"15353"	"23"	"3"	"3975"	"0"	"0"	"0"	"0"	"290"	"17025"	"2507"	"6285"	"10434"	"179"	"355"	"2314"	"595"	"0"	"110"	"1154"	"1508"	"58"	"8020"	"1"	"312"	"9841"	"0"	"125"	"214"	"664"	"2018"	"0"	"0"	"0"	"1010"	"22"	"0"	"0"	"0"	"1134"	"0"	"473"	"1362"	"11"	"0"	"97"	"690"	"4458"	"707"	"0"	"0"	"0"	"0"	"460"	"41474"	"493"	"0"	"3902"	"164"	"66"	"6"	"61"	"0"	"147"	"1387"	"14329"	"1136"	"926"	"2650"	"1633"	"0"	"6"	"622"	"54"	"596"	"609"	"3099"	"87"	"1200"	"114"	"101"	"0"	"1908"	"0"	"0"	"14"	"16"	"1"	"1"	"8"	"1"	"929"	"1271"	"8432"	"3309"	"0"	"1"	"0"	"0"	"0"	"5490"	"1216"	"74"	"3540"	"493"	"204"	"175"	"1368"	"0"	"0"	"0"	"611"	"152"	"0"	"581"	"1167"	"0"	"0"	"0"	"1510"	"17"	"1329"	"3305"	"4720"	"1501"	"474"	"525"	"3706"	"5389"	"465"	"1549"	"2954"	"926"	"7992"	"656"	"449"	"6135"	"686"	"0"	"231"	"1423"	"7"	"11118"	"95"	"2562"	"2370"	"8"	"911"	"167"	"1601"	"0"	"809"	"1"	"2337"	"740"	"22095"	"2995"	"0"	"12460"	"22187"	"8810"	"168"	"1021"	"60"	"14935"	"16227"	"3754"	"3"	"556"	"2479"	"2605"	"395984"	"0"	"131004"	"4110"	"5378"	"237"	"1067"	"3041"	"1055"	"678"	"570"	"0"	"8"	"0"	"107"	"5951"	"8494"	"439"	"7"	"1"	"4"	"0"	"3"	"9"	"32"	"1975"	"1"	"1"	"2637"	"7467"	"353"	"1874"	"1237"	"1782"	"238"	"15"	"196"	"136"	"163"	"68"	"9"	"1399"	"89"	"21"	"23"	"0"	"0"	"768"	"0"	"2403"	"507"	"46369"	"48304"	"362461"	"7"	"217349"	"400003"	"0"	"0"	"0"	"0"	"1"	"0"	"78187"	"83457"
"TCGA.KV.A6GE.01A"	"253"	"3"	"0"	"1699"	"13272"	"5119"	"0"	"0"	"0"	"0"	"2284"	"303"	"497"	"545"	"1"	"4075"	"6579"	"337"	"0"	"242"	"265"	"3954"	"70"	"0"	"1712"	"7"	"0"	"0"	"524"	"23"	"69"	"903"	"1090"	"530"	"904"	"1936"	"2139"	"3308"	"1047"	"105"	"17490"	"173"	"1638"	"1864"	"69"	"3182"	"4770"	"3920"	"1494"	"304"	"1089"	"169"	"49"	"1107"	"2061"	"17635"	"160"	"2195"	"2613"	"8768"	"3763"	"31914"	"0"	"2394"	"35765"	"8"	"0"	"1086"	"0"	"0"	"0"	"0"	"258"	"7174"	"2079"	"6890"	"15863"	"177"	"404"	"1307"	"845"	"0"	"2"	"1202"	"1636"	"19"	"1460"	"0"	"546"	"4476"	"0"	"18"	"3101"	"322"	"3291"	"0"	"0"	"2"	"610"	"19"	"0"	"0"	"0"	"2003"	"0"	"6226"	"1489"	"1"	"0"	"38"	"114"	"4371"	"7070"	"0"	"0"	"0"	"0"	"11"	"15548"	"19"	"0"	"4294"	"98"	"81"	"0"	"11"	"0"	"268"	"674"	"8120"	"297"	"1267"	"1036"	"8"	"78"	"5"	"97"	"69"	"2330"	"197"	"935"	"98"	"188"	"1"	"0"	"0"	"1616"	"0"	"1"	"8"	"34"	"3"	"8"	"1"	"1"	"4848"	"904"	"2129"	"484"	"0"	"18"	"0"	"0"	"0"	"2322"	"940"	"115"	"4269"	"1657"	"517"	"0"	"4458"	"0"	"1"	"1"	"386"	"8"	"0"	"1"	"288"	"0"	"0"	"0"	"860"	"13"	"537"	"3471"	"1626"	"8887"	"0"	"355"	"1920"	"1670"	"253"	"100"	"1561"	"4643"	"2449"	"4630"	"631"	"5460"	"1643"	"5"	"100"	"711"	"17"	"59831"	"1417"	"2548"	"562"	"43"	"1539"	"9"	"2585"	"3"	"777"	"0"	"1283"	"128"	"26020"	"2837"	"0"	"7163"	"23875"	"9575"	"256"	"1184"	"169"	"2666"	"24634"	"5575"	"0"	"609"	"4215"	"3218"	"255797"	"0"	"98880"	"691"	"1419"	"235"	"11"	"1525"	"4091"	"954"	"841"	"2"	"1"	"1"	"65"	"313"	"998"	"886"	"4"	"0"	"256"	"3"	"2"	"12"	"181"	"2010"	"0"	"0"	"265"	"3276"	"296"	"2283"	"3013"	"925"	"295"	"0"	"328"	"87"	"275"	"14"	"5"	"137"	"111"	"3"	"16"	"0"	"0"	"36"	"0"	"935"	"1465"	"12184"	"2450"	"928"	"3"	"1693"	"2073"	"0"	"0"	"0"	"0"	"3"	"0"	"187"	"3394"
"TCGA.IB.AAUT.01A"	"144"	"0"	"15344"	"544"	"50282"	"6402"	"3"	"0"	"0"	"1"	"624"	"1137"	"386"	"3313"	"0"	"5228"	"4114"	"600"	"1"	"2309"	"2048"	"2631"	"30"	"0"	"127309"	"35"	"0"	"0"	"2019"	"330"	"12"	"535"	"1605"	"1145"	"498"	"1959"	"429"	"2987"	"948"	"5"	"8402"	"961"	"6356"	"984"	"373"	"8239"	"9537"	"4705"	"408"	"320"	"461"	"987"	"122"	"1735"	"2944"	"6444"	"945"	"10256"	"3120"	"34525"	"7014"	"2130"	"1"	"3656"	"5818"	"88"	"1"	"1399"	"0"	"0"	"0"	"0"	"1020"	"5937"	"2139"	"3532"	"1933"	"618"	"1329"	"608"	"953"	"0"	"77"	"1000"	"1714"	"159"	"1825"	"0"	"349"	"4433"	"0"	"310"	"676"	"723"	"1256"	"0"	"2"	"1"	"354"	"37"	"1"	"0"	"0"	"1484"	"0"	"1728"	"1162"	"6"	"0"	"158"	"356"	"2815"	"2736"	"0"	"0"	"0"	"0"	"15"	"28026"	"30"	"0"	"3027"	"204"	"72"	"0"	"55"	"0"	"469"	"686"	"9386"	"749"	"1396"	"1358"	"164"	"91"	"30"	"933"	"64"	"886"	"83"	"784"	"142"	"1484"	"37"	"82"	"0"	"1963"	"0"	"12"	"8"	"60"	"31"	"0"	"127"	"6"	"898"	"696"	"1894"	"1687"	"0"	"0"	"0"	"0"	"0"	"3141"	"949"	"87"	"2993"	"1672"	"322"	"5683"	"1565"	"0"	"0"	"1"	"177"	"185"	"0"	"67"	"722"	"0"	"0"	"0"	"1246"	"8"	"1053"	"8262"	"2136"	"751"	"589"	"243"	"2993"	"2031"	"984"	"54"	"1210"	"4611"	"2202"	"3994"	"344"	"3149"	"1432"	"2"	"497"	"550"	"46"	"26272"	"615"	"1422"	"2185"	"3"	"1246"	"171"	"3202"	"0"	"728"	"0"	"1474"	"165"	"17063"	"1509"	"0"	"4799"	"18376"	"5938"	"803"	"884"	"221"	"3299"	"12374"	"5714"	"33"	"1085"	"2133"	"442"	"156058"	"0"	"129629"	"1089"	"2896"	"631"	"279"	"2218"	"3822"	"801"	"473"	"6"	"3"	"1"	"114"	"1613"	"2297"	"878"	"5899"	"1"	"133"	"2"	"1"	"69"	"80"	"1693"	"5"	"1"	"812"	"6257"	"321"	"1682"	"1513"	"1169"	"337"	"29"	"363"	"198"	"725"	"107"	"6"	"211"	"8"	"516"	"4"	"0"	"0"	"155"	"0"	"569"	"122"	"38036"	"27022"	"210093"	"3"	"148119"	"235666"	"0"	"0"	"0"	"0"	"18"	"0"	"57578"	"31798"
"TCGA.P3.A6T4.01A"	"165"	"0"	"0"	"13"	"2871"	"1327"	"1"	"0"	"2"	"0"	"14"	"263"	"168"	"614"	"0"	"9560"	"15130"	"700"	"0"	"388"	"2746"	"3688"	"125"	"0"	"11430"	"23"	"0"	"0"	"1325"	"41"	"4"	"464"	"108"	"219"	"1062"	"2861"	"290"	"3479"	"1269"	"15"	"11064"	"82"	"5886"	"357"	"61"	"20290"	"7156"	"5713"	"97"	"357"	"174"	"11706"	"23"	"152"	"852"	"20898"	"104"	"5651"	"351"	"11331"	"824"	"1987"	"757"	"450"	"21028"	"6"	"1"	"1514"	"10"	"1"	"0"	"0"	"567"	"8340"	"2429"	"6483"	"8299"	"93"	"839"	"379"	"858"	"0"	"10"	"2097"	"542"	"36"	"2407"	"0"	"154"	"6887"	"0"	"374"	"114"	"604"	"2065"	"1"	"1"	"13"	"297"	"9"	"1"	"0"	"1"	"1352"	"0"	"601"	"1295"	"4"	"0"	"29"	"260"	"3457"	"3454"	"0"	"0"	"0"	"0"	"1149"	"66384"	"438"	"0"	"2426"	"22"	"13"	"309"	"79"	"1"	"141"	"343"	"7700"	"289"	"302"	"2430"	"4886"	"0"	"12"	"1173"	"4"	"1927"	"275"	"124"	"52"	"176"	"5"	"137"	"0"	"3033"	"2"	"0"	"256"	"10"	"4"	"15"	"53"	"6"	"405"	"1334"	"4601"	"2152"	"0"	"0"	"0"	"0"	"0"	"4438"	"499"	"137"	"747"	"1280"	"111"	"8"	"2473"	"0"	"0"	"0"	"782"	"15"	"0"	"2139"	"379"	"1"	"0"	"0"	"461"	"0"	"1063"	"5949"	"1334"	"373"	"99"	"58"	"517"	"4136"	"135"	"605"	"4574"	"393"	"5669"	"445"	"235"	"5264"	"547"	"1"	"190"	"705"	"0"	"2114"	"182"	"2755"	"1067"	"3"	"673"	"49"	"3269"	"0"	"658"	"1"	"1381"	"3276"	"18646"	"875"	"0"	"10115"	"12987"	"14113"	"83"	"1497"	"73"	"4459"	"13280"	"1489"	"6"	"170"	"2859"	"380"	"252138"	"0"	"186362"	"1759"	"6007"	"120"	"1424"	"1377"	"4135"	"608"	"219"	"0"	"9"	"4"	"24"	"1361"	"2347"	"129"	"74"	"1"	"2"	"0"	"3"	"18"	"16"	"5168"	"66"	"32"	"522"	"9040"	"154"	"739"	"1110"	"2227"	"46"	"7"	"162"	"56"	"58"	"40"	"7"	"283"	"36"	"337"	"24"	"0"	"0"	"64"	"0"	"23"	"27"	"11287"	"10865"	"51807"	"74"	"49816"	"87750"	"0"	"1"	"0"	"0"	"5"	"0"	"15270"	"20396"
"TCGA.ZB.A96P.01A"	"144"	"10"	"0"	"8"	"3573"	"1822"	"17"	"0"	"0"	"4"	"638"	"241"	"1833"	"397"	"0"	"8290"	"6344"	"353"	"0"	"184"	"554"	"7809"	"12"	"0"	"2646"	"181"	"5"	"40"	"5868"	"36"	"253"	"2094"	"22187"	"748"	"2368"	"20981"	"1349"	"7414"	"6280"	"20"	"1097"	"26473"	"1837"	"244"	"14"	"1710"	"2003"	"0"	"441"	"9255"	"11941"	"328"	"527"	"412"	"11357"	"1718"	"13"	"4259"	"135"	"9779"	"21627"	"4"	"0"	"608"	"3058"	"55"	"0"	"4977"	"2"	"0"	"0"	"0"	"2326"	"12920"	"1062"	"12404"	"9982"	"109"	"2443"	"4355"	"875"	"0"	"2"	"3251"	"8174"	"121"	"1275"	"0"	"74"	"17399"	"0"	"570"	"176"	"2466"	"4074"	"1"	"0"	"8"	"468"	"25"	"0"	"0"	"0"	"4363"	"0"	"29066"	"4364"	"5622"	"0"	"116"	"2400"	"8254"	"294"	"0"	"0"	"0"	"0"	"47"	"99213"	"9794"	"0"	"11253"	"528"	"137"	"1"	"2"	"0"	"13954"	"1174"	"19192"	"1125"	"2960"	"4004"	"1877"	"0"	"16"	"303"	"31"	"1406"	"2625"	"96"	"13"	"427"	"194"	"57"	"0"	"1624"	"0"	"2"	"569"	"1"	"0"	"0"	"15846"	"14"	"1721"	"2536"	"7378"	"3497"	"0"	"0"	"19"	"0"	"0"	"8611"	"414"	"24"	"11477"	"155"	"499"	"2"	"1857"	"0"	"0"	"0"	"1181"	"31"	"0"	"0"	"122"	"0"	"0"	"0"	"2776"	"0"	"4023"	"6007"	"9348"	"42"	"0"	"3850"	"2226"	"5000"	"8438"	"5818"	"3185"	"529"	"10585"	"582"	"3005"	"5297"	"2009"	"0"	"3119"	"1125"	"20"	"2156"	"0"	"5191"	"490"	"0"	"1262"	"12"	"5529"	"4"	"1741"	"0"	"5135"	"5"	"31105"	"3832"	"0"	"10828"	"50453"	"17202"	"5903"	"3709"	"1294"	"3200"	"26568"	"82129"	"0"	"72"	"7322"	"46"	"447115"	"0"	"282217"	"10139"	"8924"	"181"	"269"	"1306"	"1611"	"422"	"3011"	"0"	"3"	"1"	"1528"	"1646"	"9193"	"143"	"23"	"0"	"60"	"1"	"10"	"4"	"33"	"4563"	"0"	"0"	"398"	"2960"	"24"	"10404"	"429"	"960"	"174"	"200"	"1917"	"76"	"89"	"755"	"0"	"44"	"0"	"0"	"69"	"1"	"0"	"2"	"0"	"108"	"4"	"9337"	"7703"	"2818"	"148"	"2168"	"371"	"0"	"0"	"0"	"0"	"8"	"0"	"2875"	"9698"
"TCGA.DX.A8BJ.01A"	"974"	"0"	"0"	"32"	"13752"	"1647"	"403"	"0"	"0"	"2"	"886"	"691"	"693"	"2070"	"0"	"10989"	"982"	"149"	"0"	"448"	"105"	"4513"	"9"	"0"	"1094758"	"13"	"0"	"0"	"1417"	"252"	"0"	"1939"	"216"	"351"	"429"	"2259"	"476"	"24078"	"2592"	"26"	"995"	"551"	"24617"	"332"	"236"	"238"	"29445"	"17"	"58"	"571"	"2831"	"28"	"11"	"275"	"1382"	"2028"	"247"	"6969"	"572"	"15559"	"2798"	"101"	"0"	"1180"	"2456"	"76"	"0"	"2157"	"0"	"0"	"0"	"0"	"350"	"12700"	"2998"	"5901"	"4208"	"171"	"363"	"1652"	"308"	"0"	"53"	"1465"	"573"	"2612"	"2387"	"0"	"491"	"1593"	"0"	"139"	"513"	"322"	"1799"	"0"	"2"	"7"	"182"	"168"	"0"	"0"	"0"	"1134"	"0"	"164"	"924"	"177"	"0"	"328"	"679"	"2636"	"475"	"0"	"0"	"0"	"0"	"0"	"46211"	"581"	"0"	"2256"	"820"	"7"	"0"	"17"	"1"	"27"	"238"	"5783"	"307"	"587"	"421"	"103"	"0"	"39"	"2"	"11"	"1133"	"762"	"134"	"54"	"1019"	"19"	"7"	"0"	"2729"	"0"	"0"	"2"	"2"	"4"	"0"	"3"	"5"	"230"	"520"	"1188"	"4311"	"0"	"0"	"0"	"0"	"0"	"3152"	"932"	"26"	"3752"	"920"	"269"	"25"	"1965"	"0"	"0"	"0"	"374"	"63"	"0"	"138"	"134"	"0"	"0"	"0"	"627"	"2"	"619"	"2754"	"1873"	"280"	"0"	"54"	"295"	"1525"	"519"	"2488"	"1703"	"36"	"2475"	"2738"	"514"	"1760"	"2023"	"2"	"1655"	"891"	"7"	"11977"	"343"	"2014"	"400"	"2"	"554"	"172"	"3269"	"1"	"893"	"0"	"468"	"21"	"19032"	"1003"	"0"	"5601"	"22278"	"6435"	"5"	"811"	"16"	"1635"	"16564"	"4300"	"1"	"265"	"3065"	"131"	"431683"	"0"	"186856"	"2676"	"2012"	"144"	"9"	"2384"	"535"	"531"	"233"	"0"	"2"	"1"	"187"	"2618"	"684"	"289"	"4"	"0"	"4"	"0"	"0"	"11"	"13"	"2230"	"0"	"0"	"326"	"3136"	"1379"	"2608"	"766"	"433"	"209"	"5"	"16"	"12"	"69"	"1"	"3"	"9"	"58"	"410"	"3"	"0"	"0"	"1"	"0"	"5"	"1"	"53181"	"27012"	"835245"	"47"	"1240513"	"2789724"	"0"	"0"	"0"	"0"	"1"	"0"	"230566"	"269718"
"TCGA.FR.A69P.06A"	"3348"	"1"	"0"	"82"	"40639"	"1077"	"4"	"0"	"1"	"0"	"94"	"388"	"45"	"1890"	"1"	"3938"	"758"	"66"	"0"	"983"	"92"	"1669"	"24"	"0"	"198805"	"2"	"0"	"0"	"1357"	"1216"	"0"	"327"	"272"	"393"	"593"	"6233"	"1005"	"12826"	"31630"	"7"	"6573"	"8595"	"4607"	"775"	"1884"	"231"	"5806"	"0"	"163"	"154"	"420"	"5502"	"10"	"1647"	"2312"	"2135"	"109"	"5605"	"535"	"27360"	"2384"	"170"	"0"	"4086"	"3328"	"7"	"0"	"5034"	"1"	"0"	"0"	"0"	"3850"	"15745"	"11216"	"4540"	"6004"	"171"	"271"	"1052"	"5669"	"0"	"8"	"392"	"4503"	"956"	"786"	"0"	"1112"	"6454"	"0"	"212"	"612"	"1248"	"3430"	"0"	"13"	"153"	"326"	"13"	"0"	"0"	"0"	"1436"	"0"	"309"	"546"	"3"	"0"	"33"	"585"	"4365"	"463"	"0"	"0"	"0"	"0"	"2"	"79972"	"560"	"0"	"2362"	"195"	"61"	"2"	"97"	"0"	"59"	"314"	"6544"	"391"	"910"	"931"	"63"	"1"	"2295"	"25"	"1295"	"729"	"847"	"121"	"24"	"1260"	"3"	"18"	"0"	"715"	"0"	"35"	"2"	"1013"	"1"	"0"	"11"	"6"	"519"	"1640"	"3803"	"7526"	"0"	"0"	"0"	"0"	"0"	"1647"	"988"	"3"	"2643"	"323"	"127"	"32"	"2011"	"0"	"0"	"0"	"751"	"2"	"0"	"8"	"181"	"0"	"0"	"0"	"2075"	"0"	"1741"	"4829"	"2314"	"1464"	"0"	"10"	"106"	"2315"	"4352"	"1123"	"1483"	"157"	"5169"	"746"	"26"	"3496"	"1418"	"1"	"26"	"262"	"6"	"5965"	"120"	"2801"	"7553"	"1"	"2248"	"162"	"1625"	"0"	"871"	"0"	"1070"	"164"	"27737"	"4679"	"0"	"7188"	"22664"	"6509"	"1"	"1679"	"35"	"9001"	"19077"	"2044"	"0"	"278"	"2773"	"87"	"156074"	"0"	"270674"	"2246"	"2984"	"218"	"42"	"2234"	"1716"	"810"	"3381"	"4"	"4"	"4"	"6"	"6181"	"2552"	"850"	"0"	"429"	"6"	"0"	"0"	"1"	"16"	"1935"	"0"	"0"	"1049"	"13963"	"79"	"4867"	"1617"	"1849"	"228"	"5"	"41"	"16"	"139"	"16"	"0"	"2347"	"0"	"256"	"35"	"0"	"0"	"17"	"0"	"35"	"3"	"19657"	"17136"	"110972"	"2"	"102881"	"193493"	"0"	"0"	"0"	"0"	"15"	"0"	"23892"	"27741"
